date,url
10/22/2020 22:01,http://unb.com.bd/category/Bangladesh/bring-drivers-under-dope-test-pm/59330
10/22/2020 22:01,https://www.thedailystar.net/frontpage/news/run-dope-tests-drivers-1982689
10/22/2020 22:01,https://www.thedailystar.net/arts-entertainment/news/jibanananda-das-man-who-redefined-perceptions-1982461
10/22/2020 22:03,http://www.theindependentbd.com/post/255032
10/22/2020 22:03,https://www.bd.undp.org/content/bangladesh/en/home/blog/2020/october/21/road-fatalities-are-not--inevitable--they-can-be-prevented-too-.html
10/23/2020 22:02,https://www.dhakatribune.com/bangladesh/nation/2020/10/23/5-still-missing-in-agunmukha-river-speedboat-capsize
10/23/2020 22:02,https://www.thedailystar.net/city/news/black-shouldered-kite-1983385
10/23/2020 22:02,https://www.bangladeshpost.net/posts/3-killed-in-gopalganj-road-accidents-45388
10/24/2020 22:03,https://www.dhakatribune.com/bangladesh/dhaka/2020/10/24/world-bank-brac-join-hands-to-improve-road-safety-in-bangladesh
10/24/2020 22:03,https://unb.com.bd/category/Bangladesh/cumilla-64-killed-in-64-road-crashes-in-9-months/59437
10/24/2020 22:03,https://www.dhakatribune.com/bangladesh/nation/2020/10/24/narayanganj-steel-mill-accident-two-more-victims-succumb
10/24/2020 22:03,https://www.dhakatribune.com/bangladesh/nation/2020/10/24/speedboat-capsize-5-bodies-recovered-in-patuakhali
10/24/2020 22:03,https://www.thedailystar.net/opinion/news/small-businesses-must-be-saved-1983661
10/25/2020 22:01,http://www.unb.com.bd/category/Bangladesh/2-killed-in-faridpur-road-crash/59449
10/25/2020 22:01,https://www.dhakatribune.com/bangladesh/nation/2020/10/25/female-jute-mill-worker-found-dead-in-narayanganj
10/25/2020 22:01,https://dailyasianage.com/news/245581/i-narrowly-escaped-an-accident
10/25/2020 22:01,https://unb.com.bd/category/Bangladesh/woman-killed-3-injured-in-panchagarh-road-crash/59502
10/25/2020 22:01,https://thefinancialexpress.com.bd/trade/samsungs-lee-tainted-titan-who-built-a-global-tech-giant-1603634627
10/26/2020 22:01,http://www.theindependentbd.com/post/255200
10/26/2020 22:01,https://www.dhakatribune.com/bangladesh/dhaka/2020/10/26/man-killed-in-dhaka-road-accident-2-2-2
10/26/2020 22:01,https://www.dhakatribune.com/bangladesh/nation/2020/10/26/4-killed-in-cox-s-bazar-road-crash
10/26/2020 22:01,https://unb.com.bd/category/Bangladesh/jubo-league-leader-killed-in-sirajganj-road-crash/59512
10/26/2020 22:01,http://www.unb.com.bd/category/Bangladesh/4-killed-in-coxs-bazar-road-crash/59542
10/26/2020 22:01,http://www.theindependentbd.com/post/255172
10/26/2020 22:02,https://unb.com.bd/category/Bangladesh/unidentified-man-killed-in-city-road-crash/59514
10/27/2020 22:01,https://www.dhakatribune.com/bangladesh/crime/2020/10/27/dmp-chief-no-bias-in-navy-official-assault-case-probe
10/27/2020 22:01,http://www.theindependentbd.com/post/255236
10/28/2020 22:01,https://www.dhakatribune.com/bangladesh/court/2020/10/28/irfan-selim-bodyguard-placed-on-3-day-remand
